-	*	(ARG1*	*	(ARG1*)	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-MNR*)	
V	*)	*)	*	(V*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
V	(V*)	*	*	*	
-	(ARGM-TMP*)	*	*	*	
-	(ARGM-ADV*	*	*	*	
-	*	*	(ARG0*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
V	*	(V*)	*	*	
-	*	*	(ARGM-NEG*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	(ARGM-MNR*)	
V	*	*	*)	(V*)	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*)	*	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	(ARGM-PRD*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	*	
V	*	(V*)	*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*)	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	(ARG0*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG1*	*	*	
-	*	*)	*	*	
V	*)	(V*)	*	*	
-	(ARGM-TMP*	*	(ARGM-TMP*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	(ARGM-ADJ*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG0*	
-	*	*	*	*	
-	*)	*	*)	*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	*	(ARGM-NEG*)	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG0*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	*	
V	*	*)	*)	(V*)	

-	*	*	(ARG1*)	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	(ARG1*)	*	*	
-	*	*	*	*	
V	(V*)	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG4*	*	*	
-	*	*	*	*	
V	*	*)	(V*)	*	
-	*	(ARGM-PRP*	*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-TMP*)	
V	*	*)	*	(V*)	

-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
-	*	(ARGM-TMP*)	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-COM*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
-	*	*	(ARG0*)	(ARG0*)	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-PRP*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	(ARG0*)	(ARG0*)	*	*	
-	(ARGM-ADV*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-COM*	*	*	
-	*	*)	*	*	
-	*	(ARG1*	*	(ARG1*	
-	*	*	*	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*)	
-	*	*	(ARGM-ADJ*	(ARG0*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*)	*)	
-	*	*	*	*	

-	*	*	*	*	
-	(ARGM-ADJ*)	*	*	*	
V	(V*)	*	*	*	
-	*	*	*	*	
-	(ARG1*	*	(ARG0*)	*	
V	*	(V*)	*	*	
-	*	*	(ARGM-NEG*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-TMP*)	
-	*	*	*	(ARGM-ADJ*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
V	*)	*	*)	(V*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
-	*	*	*	*	
V	(V*)	*	*	*	
V	(ARG1*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	(ARG2*)	
V	*	*	(V*)	*	
V	*)	*)	*	(V*)	
-	*	*	*	*	

-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	(ARG1*)	*	*	
-	*	(ARGM-MOD*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
-	*	*	(ARGM-MOD*)	(ARGM-MOD*)	
V	*	*	(V*)	*	
V	*	*	(ARG3*)	(V*)	
-	*	*	(ARGM-ADV*	(ARGM-ADV*	
-	*	*	*	*	
-	*)	*)	*)	*)	
-	*	*	*	*	

-	(ARG1*)	*	*	(ARGM-DIR*	
-	(ARGM-MOD*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(R-ARGM-DIR*	
-	*	*	*	*)	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*)	
-	*	*	*	(ARGM-MOD*)	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-MNR*)	
V	*	*	*	(V*)	
-	*)	*	*	*	

-	*	*	(ARGM-ADV*	*	
-	(ARG1*)	(ARG0*)	*	*	
-	(ARGM-MOD*)	(ARGM-MOD*)	*	*	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*)	(V*)	*)	*	
-	*	*	*	*	
-	*	*	(ARGM-MOD*)	*	
-	*	*	(ARG0*)	*	
-	*	*	(ARGM-ADV*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*)	(ARG0*)	
V	*	*	(ARG1*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	(ARG0*	*	(ARG1*	(ARG1*	
-	*)	*	*)	*)	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-PRP*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*)	*	*)	*)	
-	*	*	*	*	

-	*	*	(ARGM-ADV*	*	
-	(ARG0*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	(ARGM-MOD*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	(ARGM-TMP*	*	*	
-	*)	*)	*)	*	
-	*	*	*	*	
-	*	*	(ARG0*)	*	
-	*	*	(ARGM-MOD*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*)	*	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	(ARG1*)	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	(V*)	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	*	*	(ARGM-LOC*)	
V	*	*	(V*)	(ARG1*)	
V	*	*	*	(V*)	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	

V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	(ARG1*	*	*	*	
-	*	*	(ARGM-ADJ*)	*	
-	*	*	(ARGM-ADJ*)	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-ADJ*	*	
V	*	*	*	(V*)	
-	*)	*	*)	*	
-	*	*	*	*	

-	*	(ARGM-ADV*	(ARGM-ADV*	*	
-	(ARG0*)	*	*	*	
-	(ARGM-MOD*)	*	*	*	
V	(V*)	*)	*)	*	
-	*	*	*	*	
-	*	(ARG1*	(ARG1*	*	
-	*	*	*	*	
-	*	*)	*)	*	
V	*	(V*)	*	*	
-	*	(ARG2*	(ARGM-CXN*)	*	
V	*	*	(V*)	*	
-	*	*	(C-ARGM-CXN*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*)	*	*	

-	*	(ARG1*	(ARG0*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
V	*	(V*)	*	*	
-	*)	(ARG2*)	*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-TMP*	*	
-	*	*	*)	*	
-	*	*	*	*	
-	*	*	(C-ARG1*	*	
-	*	*	*	(ARG1*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-GOL*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	*	*	

-	(ARG0*)	(ARG0*)	*	*	
-	(ARGM-TMP*)	(ARGM-TMP*)	*	*	
V	(V*)	*	*	*	
V	(ARG1*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-ADV*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*)	
-	*	*	*	*	

-	(ARG0*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG4*	*	
-	*	*	*)	*	
-	*	*	(ARGM-PRP*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	

-	(ARG0*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	(ARG0*)	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-MNR*)	
-	*	*	*	(ARG1*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*)	*	*)	*)	
-	*	*	*	*	

-	(ARG0*	(ARG0*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	(ARG0*)	
V	*	*	(V*)	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*)	*	*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
V	*)	*	*	(V*)	
-	*	*	*	*	

-	*	*	*	(ARGM-ADV*	
V	(V*)	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
-	*	(ARGM-LOC*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	(ARGM-DIR*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*)	*	*)	
-	*	*	*	*	
-	*	*	*	(ARG0*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	

-	(ARG0*)	*	(ARG0*)	(ARG0*)	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
V	*)	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	*	*	*	
-	*	(ARG1*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	*)	*)	(V*)	
-	*	*	*	*	
-	*	*	*	*	

-	(ARG0*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
V	(V*)	*	*	*	
-	(ARGM-TMP*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	(ARG0*	(ARG0*	
-	*	*	*	*	
-	*	*	*)	*)	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*)	*	*)	*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	(ARG1*	
V	*	(V*)	*	*	
-	*	(ARG0*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*)	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-ADV*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*)	*	*	*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	*	*	(ARGM-ADV*	
-	(ARG0*	(ARG1*	(ARG0*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*)	*)	*	
V	*	(V*)	*	*	
-	*	(ARGM-DIR*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
V	*	(ARGM-ADV*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*)	*)	*)	
-	*	*	*	*	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARGM-MOD*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	

-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	(V*)	*	*	*	
-	(ARG0*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	(ARG1*)	*	*	
-	*	(ARGM-MOD*)	*	*	
-	*	(ARGM-NEG*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	*	
-	*	*	(ARGM-ADV*)	*	
-	*	*	(ARGM-MOD*)	*	
-	*	*	(ARGM-NEG*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*	*	*)	(V*)	
-	*	*	*	*	
-	*	*)	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	(ARG0*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-DIR*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-DIR*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*)	*)	
-	*	*	*	*	

-	*	(ARGM-CAU*	*	*	
-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	(ARG1*	*	
-	*	*	*)	*	
-	*	*	(ARGM-MOD*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*)	*	
-	*	*	(ARGM-TMP*	*	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
V	*	*)	*)	(V*)	
-	*	*	*	*	

-	*	(ARG1*	*	*	
-	(ARGM-ADJ*)	*	*	*	
-	(ARG1*)	*	*	*	
V	(V*)	*)	*	*	
-	*	(ARGM-MOD*)	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-EXT*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
-	*	(ARG3*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	(ARG0*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	(ARGM-MOD*)	(ARGM-MOD*)	
V	*	*	(V*)	*	
-	*	*	(ARGM-MNR*)	*	
-	*	*	(ARGM-DIR*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-ADV*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	*	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*)	
-	*	*	*	(ARGM-TMP*	
-	*	*)	*	*)	
-	*	*	*	*	

-	*	*	*	*	
-	(ARG1*)	(ARG1*)	(ARG0*)	*	
V	(V*)	*	*	*	
-	(ARGM-NEG*)	(ARGM-NEG*)	*	*	
V	(ARG2*	(V*)	*	*	
-	*	(ARG0*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*	*)	*)	*)	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	

-	*	(ARGM-TMP*	*	*	
-	(ARG1*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*)	*)	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG1*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
V	*	*	(ARG2*	(V*)	
-	*	*)	*)	*	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG1*)	(ARG1*	(ARG1*	
-	*	*	*	*	
V	*	(V*)	*)	*	
-	*	*	*	*	
V	*	*	(V*)	*)	
-	*	*	*	*	
-	*	*	*	*	
V	*)	*	*	(V*)	
-	*	*	*	*	

-	*	*	(ARG1*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	
V	(V*)	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
V	*	(ARG1*	(V*)	*	
-	*	*	(ARG2*	(ARGM-CXN*)	
V	*	*	*	(V*)	
-	*	*	*	(C-ARGM-CXN*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-LOC*	(ARGM-LOC*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	(ARGM-ADV*	(ARGM-ADV*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*)	*)	
-	*	*	*	*	

-	(ARG1*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	(ARGM-TMP*	*	*	(ARGM-TMP*)	
-	*	*	*	(ARG0*)	
V	*	(V*)	*	(ARGM-LVB*	
V	*	*	(V*)	*)	
-	*	*	(ARGM-PRR*	(ARGM-GOL*)	
-	*	*	*	(ARG1*)	
V	*)	*	*)	(V*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
-	(ARG0*)	(ARG0*)	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
V	*	(V*)	*	*	
-	*)	(ARG1*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*	*	*)	(V*)	

-	*	*	(ARGM-ADV*	*	
-	*	*	*	*	
-	*	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
-	*	*	*)	*	
-	*	*	*	*	
-	*	(ARGM-EXT*	(ARG1*	*	
-	*	*)	*	*	
-	*	(ARGM-ADJ*)	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARG2*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	*	

-	*	(ARGM-DIS*)	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
-	*	(ARGM-NEG*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*)	*	*	
-	*	(ARGM-LOC*)	*	*	
-	*	(ARGM-CAU*	*	*	
-	*	*	(ARG0*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	(ARG2*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*)	*)	(V*)	
-	*	*	*	*	

-	(ARG0*)	(ARG1*	*	*	
V	(V*)	*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG0*)	*	
-	*	*	(ARGM-ADV*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*)	*	*	

-	*	(ARGM-DIS*)	*	*	
V	(V*)	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	(ARG2*)	
-	*	*	*	(ARG1*	
V	*	*	(V*)	*)	
V	*	*)	*	(V*)	
-	*	*	*	*	

-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*)	*	*	
V	*	*	(V*)	(ARGM-LVB*)	
-	*	*	(ARGM-PRR*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	*	*	(ARG1*)	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*	
V	*	*	(ARGM-MNR*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	(ARG1*	(ARG1*	(ARG0*	*	
-	*)	*)	*)	*	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*	(V*)	*	*	
V	*	(ARG2*	(V*)	*	
