his	1,NOUN,nmod:poss	_	PRON
contemporaries	1,FRAME,ARG0	_	NOUN
look	-2,NOUN,acl:relcl	V.01	VERB
to	-1,FRAME,C-ARG1	_	ADP
for	1,NOUN,case	_	ADP
leadership	-1,FRAME,ARG2	V.02	NOUN
.	-3,VERB,punct	_	PUNCT
”	-3,VERB,punct	_	PUNCT

A	1,NOUN,det	_	DET
1971	1,FRAME,ARGM-TMP	_	NUM
evaluation	1,FRAME,ARG0	V.01	NOUN
called	-1,ROOT,root	V.01	VERB
Bush	-1,FRAME,ARG1	_	PROPN
“	1,NOUN,punct	_	PUNCT
an	1,NOUN,det	_	DET
exceptionally	1,ADJ,advmod	_	ADV
fine	1,NOUN,amod	_	ADJ
young	1,NOUN,amod	_	ADJ
officer	-1,FRAME,ARG2	_	NOUN
and	1,NOUN,cc	_	CCONJ
pilot	-1,NOUN,conj	_	NOUN
”	-1,NOUN,punct	_	PUNCT
who	1,FRAME,R-ARG0	_	PRON
“	1,VERB,punct	_	PUNCT
continually	1,FRAME,ARGM-TMP	_	ADV
flies	-2,NOUN,acl:relcl	V.01	VERB
intercept	1,FRAME,ARG1	_	NOUN
missions	-1,FRAME,ARGM-PRD	V.01	NOUN
with	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
unit	-2,FRAME,ARGM-COM	_	NOUN
to	1,VERB,mark	_	PART
increase	-2,FRAME,ARGM-PRP	V.01	VERB
his	1,NOUN,nmod:poss	_	PRON
proficiency	-1,FRAME,ARG1	_	NOUN
even	1,ADV,advmod	_	ADV
further	-1,FRAME,ARG2	_	ADV
.	-3,VERB,punct	_	PUNCT
”	-3,VERB,punct	_	PUNCT

And	2,FRAME,ARGM-DIS	_	CCONJ
a	1,NOUN,det	_	DET
1972	1,FRAME,ARGM-TMP	_	NUM
evaluation	1,FRAME,ARG0	V.01	NOUN
called	-1,ROOT,root	V.01	VERB
Bush	-1,FRAME,ARG1	_	PROPN
“	-1,VERB,punct	_	PUNCT
an	3,NOUN,det	_	DET
exceptional	3,NOUN,amod	_	ADJ
fighter	1,NOUN,compound	_	NOUN
interceptor	1,NOUN,compound	_	NOUN
pilot	-1,FRAME,ARG2	_	NOUN
and	1,NOUN,cc	_	CCONJ
officer	-1,NOUN,conj	_	NOUN
.	-1,VERB,punct	_	PUNCT
”	-1,VERB,punct	_	PUNCT

Now	1,FRAME,ARGM-TMP	_	ADV
,	1,ADJ,punct	_	PUNCT
it	1,ADJ,expl	_	PRON
is	1,ADJ,cop	V.01	AUX
only	1,FRAME,ARGM-ADV	_	ADV
natural	-1,FRAME,ARG2	V.02	ADJ
that	2,VERB,mark	_	SCONJ
news	1,FRAME,ARG1	_	NOUN
reports	1,FRAME,ARG0	V.01	NOUN
questioning	-1,FRAME,ARGM-PRD	V.03	VERB
Bush	1,FRAME,ARG0	_	PROPN
’s	-1,PROPN,case	_	PART
service	-1,FRAME,ARG1	V.01	NOUN
—	-2,NOUN,punct	_	PUNCT
in	2,PROPN,case	_	ADP
The	2,PROPN,det	_	DET
Boston	1,PROPN,compound	_	PROPN
Globe	-3,FRAME,ARGM-LOC	_	PROPN
and	3,PROPN,cc	_	CCONJ
The	3,PROPN,det	_	DET
New	1,PROPN,compound	_	PROPN
York	1,PROPN,compound	_	PROPN
Times	-3,PROPN,conj	_	PROPN
,	1,PROPN,punct	_	PUNCT
on	1,PROPN,case	_	ADP
CBS	-4,PROPN,conj	_	PROPN
and	1,NOUN,cc	_	CCONJ
in	1,NOUN,case	_	ADP
other	1,NOUN,amod	_	ADJ
outlets	-5,PROPN,conj	_	NOUN
—	1,VERB,punct	_	PUNCT
would	1,FRAME,ARGM-MOD	_	AUX
come	-5,FRAME,ARG1	V.09	VERB
out	-1,VERB,advmod	_	ADV
now	-1,FRAME,ARGM-TMP	_	ADV
.	-2,ADJ,punct	_	PUNCT

Democrats	1,FRAME,ARG1	_	PROPN
are	1,ADJ,cop	V.01	AUX
spitting	1,FRAME,ARGM-EXT	_	ADV
mad	-1,FRAME,ARG2	V.04	ADJ
over	1,NOUN,case	_	ADP
attacks	-2,FRAME,ARGM-CAU	V.01	NOUN
on	1,NOUN,case	_	ADP
John	1,NOUN,nmod:poss	_	PROPN
Kerry	-1,PROPN,flat	_	PROPN
’s	-2,PROPN,case	_	PART
record	-1,FRAME,ARG1	_	NOUN
by	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
group	-1,FRAME,ARG0	_	NOUN
Swift	1,PROPN,compound	_	PROPN
Boat	1,PROPN,compound	_	PROPN
Veterans	-1,NOUN,appos	_	PROPN
for	1,PROPN,case	_	ADP
Truth	-1,PROPN,nmod	_	PROPN
.	-1,ADJ,punct	_	PUNCT

And	2,FRAME,ARGM-DIS	_	CCONJ
,	1,ADJ,punct	_	PUNCT
as	1,VERB,mark	_	SCONJ
it	1,FRAME,ARG1	_	PRON
is	1,FRAME,ARGM-PRD	V.01	VERB
with	1,PROPN,case	_	ADP
Kerry	-1,FRAME,ARGM-MNR	_	PROPN
,	1,ADJ,punct	_	PUNCT
it	1,ADJ,expl	_	PRON
’s	1,ADJ,cop	V.01	AUX
reasonable	-1,FRAME,ARG2	V.02	ADJ
to	1,VERB,mark	_	PART
look	-2,FRAME,ARG1	V.01	VERB
at	2,NOUN,case	_	ADP
a	1,NOUN,det	_	DET
candidate	1,NOUN,nmod:poss	_	NOUN
’s	-1,NOUN,case	_	PART
entire	1,NOUN,amod	_	ADJ
record	-1,FRAME,ARG1	_	NOUN
,	-1,NOUN,punct	_	PUNCT
including	1,NOUN,case	_	VERB
his	2,FRAME,ARG0	_	PRON
military	1,FRAME,ARG1	_	ADJ
service	-1,NOUN,nmod	V.01	NOUN
—	-1,NOUN,punct	_	PUNCT
or	1,NOUN,cc	_	CCONJ
lack	-1,NOUN,conj	V.01	NOUN
of	1,PRON,case	_	ADP
it	-1,FRAME,ARG1	_	PRON
.	-3,ADJ,punct	_	PUNCT

Voters	1,FRAME,ARG1	_	NOUN
are	1,ADJ,cop	V.01	AUX
perfectly	1,FRAME,ARGM-ADV	_	ADV
able	-1,FRAME,ARG2	V.01	ADJ
to	1,VERB,mark	_	PART
decide	-1,FRAME,ARG2	V.01	VERB
whether	1,ADJ,mark	_	SCONJ
it	1,FRAME,ARG1	_	PRON
’s	1,ADJ,cop	V.01	AUX
important	-2,FRAME,ARG1	V.01	ADJ
or	1,PART,cc	_	CCONJ
not	-1,ADJ,conj	_	PART
in	1,PROPN,case	_	ADP
November	-3,FRAME,ARGM-TMP	_	PROPN
.	-2,ADJ,punct	_	PUNCT

The	1,PROPN,det	_	DET
Kerry	1,FRAME,ARG0	_	PROPN
camp	-1,PROPN,flat	_	NOUN
blames	-1,ROOT,root	V.01	VERB
Bush	-1,FRAME,ARG1	_	PROPN
for	1,NOUN,case	_	ADP
the	3,PROPN,det	_	DET
Swift	2,PROPN,compound	_	PROPN
boat	-1,PROPN,flat	_	PROPN
veterans	1,FRAME,ARG1	_	PROPN
’	-1,PROPN,case	_	PART
attack	-1,FRAME,ARG2	V.01	NOUN
,	3,VERB,punct	_	PUNCT
but	3,VERB,cc	_	CCONJ
anyone	2,FRAME,ARG0	_	PRON
who	2,FRAME,R-ARG0	_	PRON
has	1,VERB,aux	V.01	AUX
spent	-2,PRON,acl:relcl	V.02	VERB
much	1,NOUN,amod	_	ADJ
time	-1,FRAME,ARG1	_	NOUN
talking	-1,FRAME,ARG2	V.01	VERB
to	1,PROPN,case	_	ADP
the	1,PROPN,det	_	DET
Swifties	-1,FRAME,ARG2	_	PROPN
gets	-3,VERB,conj	V.01	VERB
the	1,NOUN,det	_	DET
sense	-1,FRAME,ARG1	V.01	NOUN
that	1,VERB,mark	_	SCONJ
they	2,FRAME,ARG0	_	PRON
are	1,VERB,aux	V.03	AUX
doing	-2,FRAME,ARG1	V.02	VERB
it	-1,FRAME,ARG1	_	PRON
entirely	1,NOUN,advmod	_	ADV
for	1,NOUN,case	_	ADP
their	1,NOUN,nmod:poss	_	PRON
own	1,NOUN,amod	_	ADJ
reasons	-1,FRAME,ARGM-PRP	_	NOUN
.	-5,VERB,punct	_	PUNCT

And	2,FRAME,ARGM-DIS	_	CCONJ
it	1,VERB,expl	_	PRON
should	2,FRAME,ARGM-MOD	_	AUX
be	1,VERB,aux:pass	V.03	AUX
noted	-1,ROOT,root	V.01	VERB
in	1,NOUN,case	_	ADP
passing	-1,FRAME,ARGM-MNR	V.21	NOUN
that	1,VERB,mark	_	SCONJ
Kerry	2,FRAME,ARG0	_	PROPN
has	1,VERB,aux	V.01	AUX
personally	1,FRAME,ARGM-MNR	_	ADV
questioned	-3,FRAME,ARG1	V.03	VERB
Bush	1,FRAME,ARG0	_	PROPN
’s	-1,PROPN,case	_	PART
service	-1,FRAME,ARG1	V.01	NOUN
,	-1,VERB,punct	_	PUNCT
while	1,VERB,mark	_	SCONJ
Bush	2,FRAME,ARG0	_	PROPN
has	1,VERB,aux	V.01	AUX
not	1,FRAME,ARGM-NEG	_	PART
personally	1,FRAME,ARGM-MNR	_	ADV
questioned	-3,FRAME,ARGM-ADJ	V.03	VERB
Kerry	-1,FRAME,ARG1	_	PROPN
’s	-1,PROPN,case	_	PART
.	-3,VERB,punct	_	PUNCT

In	1,PROPN,case	_	ADP
April	3,FRAME,ARGM-TMP	_	PROPN
—	2,VERB,punct	_	PUNCT
before	1,VERB,mark	_	SCONJ
the	3,PROPN,det	_	DET
Swift	1,PROPN,compound	_	PROPN
boat	1,PROPN,compound	_	PROPN
veterans	2,FRAME,ARG0	_	PROPN
had	1,VERB,aux	V.01	AUX
said	1,FRAME,ARGM-TMP	V.01	VERB
a	1,NOUN,det	_	DET
word	-1,FRAME,ARG1	_	NOUN
—	1,VERB,punct	_	PUNCT
Kerry	1,FRAME,ARG0	_	PROPN
said	-1,ROOT,root	V.01	VERB
Bush	1,FRAME,ARG0	_	PROPN
“	1,VERB,punct	_	PUNCT
has	-1,FRAME,ARG1	V.11	VERB
yet	-1,FRAME,ARG1	_	ADV
to	1,VERB,mark	_	PART
explain	-1,FRAME,ARG2	V.01	VERB
to	1,PROPN,case	_	ADP
America	-1,FRAME,ARG2	_	PROPN
whether	-1,FRAME,ARG1	_	SCONJ
or	-1,SCONJ,fixed	_	CCONJ
not	-1,SCONJ,fixed	_	ADV
,	1,VERB,punct	_	PUNCT
and	1,VERB,cc	_	CCONJ
tell	-1,VERB,conj	V.01	VERB
the	1,NOUN,det	_	DET
truth	-1,FRAME,ARG1	_	NOUN
,	-1,NOUN,punct	_	PUNCT
about	1,VERB,mark	_	SCONJ
whether	1,VERB,mark	_	SCONJ
he	1,FRAME,ARG1	_	PRON
showed	-2,FRAME,C-ARG1	V.02	VERB
up	-1,VERB,compound:prt	_	ADP
for	1,NOUN,case	_	ADP
duty	-1,FRAME,ARGM-PRP	_	NOUN
.	-5,VERB,punct	_	PUNCT
”	-5,VERB,punct	_	PUNCT

Earlier	1,FRAME,ARGM-TMP	_	ADV
,	1,VERB,punct	_	PUNCT
Kerry	1,FRAME,ARG0	_	PROPN
said	-1,ROOT,root	V.01	VERB
,	-1,VERB,punct	_	PUNCT
“	-1,VERB,punct	_	PUNCT
Just	1,VERB,advmod	_	ADV
because	1,VERB,mark	_	SCONJ
you	1,FRAME,ARG0	_	PRON
get	3,FRAME,ARGM-ADV	V.01	VERB
an	1,NOUN,det	_	DET
honorable	1,FRAME,ARGM-MNR	_	ADJ
discharge	-1,FRAME,ARG1	V.01	NOUN
does	1,VERB,aux	V.01	AUX
not	1,FRAME,ARGM-NEG	_	PART
,	1,VERB,punct	_	PUNCT
in	1,NOUN,case	_	ADP
fact	1,FRAME,ARGM-ADV	_	NOUN
,	1,VERB,punct	_	PUNCT
answer	-4,FRAME,ARG1	V.01	VERB
that	1,NOUN,det	_	DET
question	-1,FRAME,ARG1	V.01	NOUN
.	-3,VERB,punct	_	PUNCT
”	-3,VERB,punct	_	PUNCT

Now	3,FRAME,ARGM-TMP	_	ADV
,	1,VERB,punct	_	PUNCT
after	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
Swift	1,PROPN,compound	_	PROPN
boat	1,NOUN,compound	_	PROPN
episode	3,FRAME,ARGM-TMP	_	NOUN
,	1,VERB,punct	_	PUNCT
the	1,NOUN,det	_	DET
spotlight	2,FRAME,ARG1	V.01	NOUN
has	1,VERB,aux	V.01	AUX
returned	-1,ROOT,root	V.02	VERB
to	1,PROPN,case	_	ADP
Bush	-1,FRAME,ARG2	_	PROPN
.	-1,VERB,punct	_	PUNCT

That	1,FRAME,ARG1	_	PRON
’s	1,ADJ,cop	V.01	AUX
fine	-1,FRAME,ARG2	V.04	ADJ
.	-1,ADJ,punct	_	PUNCT

We	1,FRAME,ARG0	_	PRON
should	1,FRAME,ARGM-MOD	_	AUX
know	-1,ROOT,root	V.01	VERB
as	1,ADJ,advmod	_	ADV
much	-1,FRAME,ARG1	_	ADJ
as	1,AUX,mark	_	SCONJ
we	1,AUX,nsubj	_	PRON
can	-1,ADJ,advcl	_	AUX
.	-1,VERB,punct	_	PUNCT

And	1,FRAME,ARGM-DIS	_	CCONJ
perhaps	1,FRAME,ARGM-ADV	_	ADV
someday	1,FRAME,ARGM-TMP	_	NOUN
Kerry	1,FRAME,ARG0	_	PROPN
will	1,FRAME,ARGM-MOD	_	AUX
release	-1,ROOT,root	V.01	VERB
more	-1,FRAME,ARG1	_	ADJ
of	1,NOUN,case	_	ADP
his	1,NOUN,nmod:poss	_	PRON
military	1,NOUN,amod	_	ADJ
records	-2,ADJ,obl	_	NOUN
as	-1,FRAME,ARGM-ADV	_	ADV
well	-1,ADV,fixed	_	ADV
.	-1,VERB,punct	_	PUNCT

Byron	1,FRAME,ARG1	_	PROPN
York	-1,PROPN,flat	_	PROPN
is	1,NOUN,cop	V.01	AUX
a	1,NOUN,det	_	DET
White	1,PROPN,compound	_	PROPN
House	1,NOUN,compound	_	PROPN
correspondent	-1,FRAME,ARG2	_	NOUN
for	2,PROPN,case	_	ADP
National	1,PROPN,compound	_	PROPN
Review	-1,NOUN,nmod	_	PROPN
.	-1,NOUN,punct	_	PUNCT

His	1,NOUN,nmod:poss	_	PRON
column	1,FRAME,ARG1	_	NOUN
appears	-1,ROOT,root	V.01	VERB
in	1,PROPN,case	_	ADP
The	1,PROPN,det	_	DET
Hill	-1,FRAME,ARGM-LOC	_	PROPN
each	1,NOUN,det	_	DET
week	-1,FRAME,ARGM-TMP	_	NOUN
.	-1,VERB,punct	_	PUNCT

One	1,NOUN,nummod	_	NUM
week	-1,ROOT,root	_	NOUN
to	2,NOUN,case	_	ADP
elections	1,NOUN,compound	_	NOUN
day	-2,NOUN,nmod	_	NOUN
and	2,ADJ,cc	_	CCONJ
the	1,NOUN,det	_	DET
general	1,NOUN,amod	_	ADJ
atmosphere	1,FRAME,ARG1	_	NOUN
in	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
capital	-1,NOUN,nmod	_	NOUN
is	1,ADJ,cop	V.01	AUX
eerie	-1,FRAME,ARG2	_	ADJ
,	1,ADJ,punct	_	PUNCT
yet	1,ADJ,cc	_	CCONJ
strikingly	1,FRAME,ARGM-EXT	_	ADV
familiar	-1,ADJ,conj	V.01	ADJ
.	-5,NOUN,punct	_	PUNCT

I	1,FRAME,ARG0	_	PRON
suspect	-1,ROOT,root	V.01	VERB
the	1,NOUN,det	_	DET
streets	1,FRAME,ARG0	_	NOUN
of	1,PROPN,case	_	ADP
Baghdad	-1,NOUN,nmod	_	PROPN
will	1,FRAME,ARGM-MOD	_	AUX
look	-1,FRAME,ARG1	V.02	VERB
as	1,VERB,mark	_	SCONJ
if	1,VERB,mark	_	SCONJ
a	1,NOUN,det	_	DET
war	2,FRAME,ARG1	V.01	NOUN
is	1,VERB,aux	V.03	AUX
looming	-3,FRAME,ARG1	V.01	VERB
this	1,NOUN,det	_	DET
week	-4,FRAME,ARGM-TMP	_	NOUN
.	-3,VERB,punct	_	PUNCT

There	1,VERB,expl	_	PRON
is	-1,ROOT,root	V.02	VERB
no	1,FRAME,ARGM-NEG	_	DET
doubt	-1,FRAME,ARG1	V.01	NOUN
that	1,VERB,mark	_	SCONJ
many	1,PROPN,amod	_	ADJ
Iraqis	1,FRAME,ARG0	_	PROPN
regard	-1,FRAME,ARG1	V.01	VERB
the	1,NOUN,det	_	DET
date	-1,FRAME,ARG1	_	NOUN
of	1,PROPN,case	_	ADP
30	1,PROPN,nummod	_	NUM
January	-1,NOUN,nmod	_	PROPN
as	1,NOUN,case	_	ADP
a	1,NOUN,det	_	DET
day	-1,FRAME,ARG2	_	NOUN
of	1,NOUN,case	_	ADP
renewed	1,FRAME,ARGM-ADV	_	VERB
hope	-1,NOUN,nmod	V.01	NOUN
,	-2,NOUN,punct	_	PUNCT
one	3,FRAME,ARG2	_	NUM
they	3,FRAME,ARG1	_	PRON
have	1,VERB,aux	V.01	AUX
been	1,VERB,aux	V.03	AUX
awaiting	-1,NUM,acl:relcl	V.01	VERB
all	1,NOUN,det:predet	_	DET
their	1,NOUN,nmod:poss	_	PRON
lives	-1,FRAME,ARGM-TMP	_	NOUN
,	1,VERB,punct	_	PUNCT
but	1,VERB,cc	_	CCONJ
at	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
same	1,NOUN,amod	_	ADJ
time	2,FRAME,ARGM-TMP	_	NOUN
,	1,VERB,punct	_	PUNCT
many	1,NOUN,amod	_	ADJ
others	2,FRAME,ARG0	_	NOUN
are	1,VERB,aux	V.03	AUX
already	1,FRAME,ARGM-TMP	_	ADV
dreading	-4,VERB,conj	V.01	VERB
it	-1,FRAME,ARG1	_	PRON
.	-5,VERB,punct	_	PUNCT

The	1,NOUN,det	_	DET
interim	1,NOUN,amod	_	ADJ
government	2,FRAME,ARG0	_	NOUN
has	1,VERB,aux	V.01	AUX
promised	-1,ROOT,root	V.01	VERB
security	1,FRAME,ARG1	_	NOUN
measures	-1,FRAME,ARG2	V.02	NOUN
that	1,FRAME,R-ARG0	_	PRON
would	1,FRAME,ARGM-MOD	_	AUX
reduce	-1,FRAME,ARGM-ADJ	V.01	VERB
the	1,NOUN,det	_	DET
violence	-1,FRAME,ARG1	_	NOUN
on	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
day	-1,FRAME,ARGM-TMP	_	NOUN
of	1,NOUN,case	_	ADP
elections	-1,NOUN,nmod	V.01	NOUN
,	1,VERB,punct	_	PUNCT
but	1,VERB,cc	_	CCONJ
I	1,FRAME,ARG1	_	PRON
fail	-2,VERB,conj	V.01	VERB
to	1,VERB,mark	_	PART
see	-1,FRAME,ARG2	V.01	VERB
how	1,FRAME,ARGM-MNR	_	ADV
they	1,FRAME,ARG1	_	PRON
will	1,FRAME,ARGM-MOD	_	AUX
be	1,ADJ,cop	V.01	AUX
able	-2,FRAME,ARG1	V.01	ADJ
to	1,VERB,mark	_	PART
protect	-1,FRAME,ARG2	V.01	VERB
all	2,NOUN,det	_	DET
5,000	2,NOUN,nummod	_	NUM
(	-1,NUM,punct	_	PUNCT
or	1,ADV,cc	_	CCONJ
so	-1,NUM,conj	_	ADV
)	-1,ADV,punct	_	PUNCT
balloting	1,NOUN,compound	_	NOUN
centres	-1,FRAME,ARG1	_	NOUN
.	-5,VERB,punct	_	PUNCT

Many	2,NOUN,amod	_	ADJ
voting	1,NOUN,compound	_	NOUN
centres	3,FRAME,ARG1	_	NOUN
have	1,VERB,aux	V.01	AUX
already	2,FRAME,ARGM-TMP	_	ADV
been	1,VERB,aux:pass	V.03	AUX
successfully	1,FRAME,ARGM-MNR	_	ADV
attacked	-1,ROOT,root	V.01	VERB
or	1,VERB,cc	_	CCONJ
destroyed	-1,VERB,conj	V.01	VERB
in	1,NOUN,case	_	ADP
many	1,NOUN,amod	_	ADJ
areas	-2,FRAME,ARGM-LOC	_	NOUN
.	-2,VERB,punct	_	PUNCT

Now	3,FRAME,ARGM-ADV	_	ADV
that	1,ADJ,mark	_	SCONJ
the	1,NOUN,det	_	DET
picture	1,FRAME,ARG1	_	NOUN
is	1,ADJ,cop	V.01	AUX
clear	-1,FRAME,ARG2	V.06	ADJ
,	2,VERB,punct	_	PUNCT
the	1,NOUN,det	_	DET
two	1,NOUN,nummod	_	NUM
main	1,NOUN,amod	_	ADJ
competing	1,NOUN,amod	_	VERB
lists	1,FRAME,ARG1	_	NOUN
seem	-1,ROOT,root	V.01	VERB
to	1,NOUN,mark	_	PART
be	1,NOUN,cop	V.01	AUX
the	1,NOUN,det	_	DET
United	2,PROPN,compound	_	PROPN
Iraqi	1,PROPN,compound	_	PROPN
Coalition	1,NOUN,compound	_	PROPN
list	-2,FRAME,C-ARG1	_	NOUN
and	1,NOUN,cc	_	CCONJ
Allawi	1,NOUN,nmod:poss	_	PROPN
's	-1,PROPN,case	_	PART
Al	1,PROPN,compound	_	PROPN
-	1,PROPN,punct	_	PUNCT
Iraqiya	1,NOUN,compound	_	PROPN
list	-1,NOUN,conj	_	NOUN
.	-1,VERB,punct	_	PUNCT

Ayad	3,FRAME,ARG0	_	PROPN
Allawi	-1,PROPN,flat	_	PROPN
,	1,NOUN,punct	_	PUNCT
and	1,NOUN,cc	_	CCONJ
other	1,NOUN,amod	_	ADJ
ministers	1,FRAME,ARG0	_	NOUN
running	-1,NOUN,acl	V.02	VERB
on	1,NOUN,case	_	ADP
his	1,NOUN,nmod:poss	_	PRON
list	-1,FRAME,ARGM-LOC	_	NOUN
,	1,VERB,punct	_	PUNCT
have	1,VERB,aux	V.01	AUX
quite	1,ADV,advmod	_	ADV
expectedly	1,FRAME,ARGM-ADV	_	ADV
used	-1,ROOT,root	V.01	VERB
their	1,NOUN,nmod:poss	_	PRON
governmental	1,NOUN,amod	_	ADJ
positions	-1,FRAME,ARG1	_	NOUN
in	1,NOUN,case	_	ADP
campaigning	-1,FRAME,ARG2	V.01	NOUN
.	-1,VERB,punct	_	PUNCT

One	1,NOUN,nummod	_	NUM
minister	1,FRAME,ARG0	_	NOUN
reportedly	1,FRAME,ARGM-ADV	_	ADV
handed	-1,ROOT,root	V.03	VERB
out	-1,VERB,compound:prt	_	ADP
100	1,NOUN,nummod	_	NUM
dollar	1,NOUN,compound	_	NOUN
'	1,NOUN,punct	_	PUNCT
gifts	-1,FRAME,ARG1	_	NOUN
'	-1,NOUN,punct	_	PUNCT
to	1,NOUN,case	_	ADP
journalists	-1,FRAME,ARG2	_	NOUN
attending	-1,NOUN,acl	V.01	VERB
a	2,NOUN,det	_	DET
press	1,FRAME,ARG0	_	NOUN
conference	-1,FRAME,ARG1	V.01	NOUN
for	1,PROPN,case	_	ADP
Allawi	-1,FRAME,ARG1	_	PROPN
,	-2,VERB,punct	_	PUNCT
a	1,NOUN,det	_	DET
practice	-3,FRAME,ARGM-ADV	_	NOUN
that	1,FRAME,R-ARG0	_	PRON
brings	-1,NOUN,acl:relcl	V.01	VERB
back	-1,FRAME,ARG3	_	ADV
bad	1,NOUN,amod	_	ADJ
memories	-1,FRAME,ARG1	_	NOUN
to	1,PROPN,case	_	ADP
many	1,PROPN,amod	_	ADJ
Iraqis	-1,FRAME,ARG2	_	PROPN
.	-3,VERB,punct	_	PUNCT

Sheikh	1,PROPN,compound	_	PROPN
Naji	1,FRAME,ARG0	_	PROPN
Al	-1,PROPN,flat	_	PROPN
-	-2,PROPN,punct	_	PUNCT
Abbudi	-2,PROPN,flat	_	PROPN
,	-3,PROPN,punct	_	PUNCT
a	1,NOUN,det	_	DET
spokesman	-3,PROPN,appos	_	NOUN
for	1,PROPN,case	_	ADP
Sistani	-1,NOUN,nmod	_	PROPN
,	1,VERB,punct	_	PUNCT
affirmed	-1,ROOT,root	V.01	VERB
the	1,NOUN,det	_	DET
claims	-1,FRAME,ARG1	V.01	NOUN
that	1,VERB,mark	_	SCONJ
the	2,PROPN,det	_	DET
Grand	1,PROPN,compound	_	PROPN
Ayatollah	2,FRAME,ARG0	_	PROPN
is	1,VERB,aux	V.03	AUX
backing	-2,FRAME,ARG1	V.01	VERB
the	1,NOUN,det	_	DET
United	2,PROPN,compound	_	PROPN
Iraqi	1,PROPN,compound	_	PROPN
Coalition	1,NOUN,compound	_	PROPN
list	-1,FRAME,ARG1	_	NOUN
.	-2,VERB,punct	_	PUNCT

Indeed	2,FRAME,ARGM-DIS	_	ADV
,	1,ADJ,punct	_	PUNCT
Sistani	1,NOUN,nmod:poss	_	PROPN
's	-1,PROPN,case	_	PART
agents	2,FRAME,ARG1	_	NOUN
all	1,NOUN,advmod	_	ADV
over	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
country	-1,NOUN,nmod	_	NOUN
have	1,ADJ,aux	V.01	AUX
been	1,ADJ,cop	V.01	AUX
quite	1,FRAME,ARGM-EXT	_	ADV
active	-1,FRAME,ARG2	V.06	ADJ
in	1,VERB,mark	_	SCONJ
educating	-2,FRAME,ARGM-MNR	V.01	VERB
Iraqi	1,PROPN,amod	_	ADJ
Shia	-1,FRAME,ARG1	_	PROPN
on	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
merits	-1,FRAME,ARG2	_	NOUN
of	1,NOUN,case	_	ADP
elections	-1,NOUN,nmod	V.01	NOUN
,	-2,ADJ,punct	_	PUNCT
which	2,FRAME,ARG0	_	PRON
has	1,VERB,aux	V.01	AUX
led	-5,FRAME,ARGM-ADV	V.03	VERB
to	1,NOUN,case	_	ADP
the	1,NOUN,det	_	DET
assassination	-1,FRAME,ARG2	V.01	NOUN
of	1,NUM,case	_	ADP
at	1,ADV,case	_	ADV
least	1,NUM,nmod	_	ADV
two	-1,FRAME,ARG1	_	NUM
of	1,PRON,case	_	ADP
them	-1,NUM,nmod	_	PRON
.	-2,ADJ,punct	_	PUNCT

Al	1,FRAME,ARG0	_	PROPN
-	-1,PROPN,punct	_	PUNCT
Abbudi	-1,PROPN,flat	_	PROPN
stated	-1,ROOT,root	V.01	VERB
that	1,VERB,mark	_	SCONJ
"	1,PROPN,punct	_	PUNCT
His	1,PROPN,nmod:poss	_	PRON
Emminence	1,FRAME,ARG0	_	PROPN
"	-1,PROPN,punct	_	PUNCT
decided	-1,FRAME,ARG1	V.01	VERB
to	1,VERB,mark	_	PART
openly	1,FRAME,ARGM-MNR	_	ADV
support	-1,FRAME,ARG1	V.01	VERB
the	1,NOUN,det	_	DET
list	-1,FRAME,ARG1	_	NOUN
because	1,VERB,mark	_	SCONJ
"	1,NOUN,punct	_	PUNCT
others	4,FRAME,ARG0	_	NOUN
"	-1,NOUN,punct	_	PUNCT
(	1,NOUN,punct	_	PUNCT
obviously	1,NOUN,advmod	_	ADV
a	1,NOUN,det	_	DET
reference	-1,NOUN,appos	V.01	NOUN
to	1,PROPN,case	_	ADP
Allawi	-1,FRAME,ARG1	_	PROPN
)	-1,NOUN,punct	_	PUNCT
have	1,VERB,aux	V.01	AUX
been	1,VERB,aux	V.03	AUX
abusing	-5,FRAME,ARGM-CAU	V.02	VERB
official	2,NOUN,amod	_	ADJ
state	1,NOUN,compound	_	NOUN
positions	-1,FRAME,ARG1	_	NOUN
and	2,NOUN,cc	_	CCONJ
media	1,NOUN,compound	_	NOUN
outlets	-2,NOUN,conj	_	NOUN
in	1,NOUN,case	_	ADP
their	1,FRAME,ARG0	_	PRON
campaigning	-1,FRAME,ARGM-LOC	V.01	NOUN
.	-4,VERB,punct	_	PUNCT

Again	1,FRAME,ARGM-DIS	_	ADV
there	1,VERB,expl	_	PRON
is	-1,ROOT,root	V.02	VERB
no	1,FRAME,ARGM-NEG	_	DET
official	1,FRAME,ARGM-ADJ	_	ADJ
written	1,FRAME,ARGM-PRD	_	VERB
statement	-1,FRAME,ARG1	V.01	NOUN
from	1,NOUN,case	_	ADP
